"Date","Time","NR","PM GR","PM JU","T GR","T KL"
"25.12.10","13:00",27,5.77,6.26,5.44,1.75
"25.12.10","13:30",28,7.86,6.4,5.72,1.79
"25.12.10","14:00",29,8.53,5.79,5.84,1.62
"25.12.10","14:30",30,11.15,3.63,5.12,1.32
"25.12.10","15:00",31,11.1,3.67,4.8,1.08
"25.12.10","15:30",32,10.89,3.8,4.41,0.76
"25.12.10","16:00",33,10.5,4.12,4.07,0.47
"25.12.10","16:30",34,9.04,5.26,3.81,0.25
"25.12.10","17:00",35,9.07,5,3.6,0.12
"25.12.10","17:30",36,9.21,4.09,3.44,-0.05
"25.12.10","18:00",37,9.86,3.65,3.23,-0.23
"25.12.10","18:30",38,12.41,2.06,3.07,-0.45
"25.12.10","19:00",39,12.05,1.53,2.96,-0.7
"25.12.10","19:30",40,10.67,0,2.66,-0.92
"25.12.10","20:00",41,9.97,0,2.48,-1.02
"25.12.10","20:30",42,7.29,2.76,2.34,-1.15
"25.12.10","21:00",43,7.65,3.24,2.19,-1.31
"25.12.10","21:30",44,9.04,5.24,2.09,-1.42
"25.12.10","22:00",45,9.33,4.71,1.98,-1.56
"25.12.10","22:30",46,10.4,2.48,1.78,-1.71
"25.12.10","23:00",47,10.23,2.92,1.62,-1.88
"25.12.10","23:30",48,9.59,4.77,1.51,-2.18
"26.12.10","00:00",1,9.39,5.28,1.41,-2.3
"26.12.10","00:30",2,8.6,7.43,1.28,-2.32
"26.12.10","01:00",3,8.69,7.07,1.18,-2.4
"26.12.10","01:30",4,9.04,5.52,1.18,-2.4
"26.12.10","02:00",5,8.97,5.53,1.15,-2.41
"26.12.10","02:30",6,8.69,5.58,1.12,-2.51
"26.12.10","03:00",7,7.68,5.77,0.97,-2.73
"26.12.10","03:30",8,3.75,6.58,0.85,-2.82
"26.12.10","04:00",9,3.44,6.51,0.78,-2.92
"26.12.10","04:30",10,2.25,6.19,0.73,-2.89
"26.12.10","05:00",11,3.24,5.98,0.57,-2.84
"26.12.10","05:30",12,7.08,5.04,0.5,-2.88
"26.12.10","06:00",13,7.46,4.83,0.49,-2.91
"26.12.10","06:30",14,8.94,3.92,0.44,-3
"26.12.10","07:00",15,8.52,4.29,0.51,-3.17
"26.12.10","07:30",16,6.92,5.87,0.46,-3.19
"26.12.10","08:00",17,6.9,6.17,0.39,-3.19
"26.12.10","08:30",18,6.82,7.47,0.35,-3.21
"26.12.10","09:00",19,6.96,7.73,0.34,-3.22
"26.12.10","09:30",20,7.49,8.83,0.33,-3.08
"26.12.10","10:00",21,7.6,9.23,0.59,-2.93
"26.12.10","10:30",22,8.03,10.96,0.73,-2.8
"26.12.10","11:00",23,8.39,10.99,0.88,-2.69
"26.12.10","11:30",24,9.81,11.11,1.07,-2.56
"26.12.10","12:00",25,9.78,10.96,1.28,-2.44
"26.12.10","12:30",26,9.69,10.29,1.66,-2.29
"26.12.10","13:00",27,9.15,9.97,1.52,-2.38
"26.12.10","13:30",28,7.08,8.59,1.53,-2.39
"26.12.10","14:00",29,7.52,8.45,1.77,-2.29
"26.12.10","14:30",30,9.16,7.83,1.36,-2.55
"26.12.10","15:00",31,9.08,8.03,1.1,-2.77
"26.12.10","15:30",32,8.77,8.85,0.85,-3.11
"26.12.10","16:00",33,7.78,9.09,0.47,-3.46
"26.12.10","16:30",34,4.03,10.13,0.3,-3.63
"26.12.10","17:00",35,4.81,9.96,0.13,-3.87
"26.12.10","17:30",36,7.77,9.27,-0.04,-4.05
"26.12.10","18:00",37,8.55,9.25,-0.17,-4.24
"26.12.10","18:30",38,11.65,9.16,-0.37,-4.44
"26.12.10","19:00",39,11.15,9.12,-0.65,-4.68
"26.12.10","19:30",40,9.2,8.98,-0.88,-4.84
"26.12.10","20:00",41,9.18,8.33,-0.92,-4.83
"26.12.10","20:30",42,9.12,6.05,-0.93,-4.86
"26.12.10","21:00",43,9.64,5.86,-0.94,-4.95
"26.12.10","21:30",44,11.63,5.12,-1.04,-5.02
"26.12.10","22:00",45,11.2,5.91,-1.24,-5.13
"26.12.10","22:30",46,9.5,8.76,-1.56,-5.06
"26.12.10","23:00",47,9.4,14.77,-1.63,-5.1
"26.12.10","23:30",48,9.03,36.51,-1.55,-4.87
"27.12.10","00:00",1,9.84,37.02,-2.25,-4.83
"27.12.10","00:30",2,13.08,38.92,-2.9,-4.79
"27.12.10","01:00",3,16.93,37.39,-3.14,-5.4
"27.12.10","01:30",4,32.07,31.84,-3.18,-6.03
"27.12.10","02:00",5,30.57,32.83,-3.2,-6.08
"27.12.10","02:30",6,24.9,36.35,-3.11,-5.73
"27.12.10","03:00",7,24.27,34.26,-3.19,-5.49
"27.12.10","03:30",8,21.87,26.61,-3.23,-5.53
"27.12.10","04:00",9,23.28,27.03,-3.25,-5.52
"27.12.10","04:30",10,28.82,28.57,-3.17,-5.57
"27.12.10","05:00",11,28.94,27.89,-3.36,-5.79
"27.12.10","05:30",12,29.42,25.45,-3.6,-5.95
"27.12.10","06:00",13,29.89,27.22,-3.78,-5.99
"27.12.10","06:30",14,31.69,33.81,-4.16,-6.87
"27.12.10","07:00",15,31.5,39.87,-4.35,-7.36
"27.12.10","07:30",16,30.78,61.81,-4.27,-7.59
"27.12.10","08:00",17,32.7,59.02,-4.7,-7.12
"27.12.10","08:30",18,40.09,48.87,-4.86,-7.46
"27.12.10","09:00",19,41.45,53.4,-4.88,-6.56
"27.12.10","09:30",20,46.67,70.09,-4.33,-6.17
"27.12.10","10:00",21,46.06,75.56,-3.77,-5.61
"27.12.10","10:30",22,43.75,95.62,-2.99,-5.02
"27.12.10","11:00",23,44.47,84.46,-2.09,-4.68
"27.12.10","11:30",24,47.25,43.63,-1.23,-4
"27.12.10","12:00",25,48.29,40.91,-1.12,-3.71
"27.12.10","12:30",26,52.29,31.25,-0.69,-3.26
"27.12.10","13:00",27,49.91,32.15,-0.21,-3.03
"27.12.10","13:30",28,40.89,35.41,-0.14,-2.97
"27.12.10","14:00",29,38.02,34.89,0.02,-2.86
"27.12.10","14:30",30,26.94,33.02,0.18,-2.82
"27.12.10","15:00",31,26.6,33.85,0.2,-2.75
"27.12.10","15:30",32,25.3,36.8,0.09,-2.85
"27.12.10","16:00",33,24.45,36.24,-0.12,-3.17
"27.12.10","16:30",34,21.19,34.13,-0.34,-3.53
"27.12.10","17:00",35,22.74,33.34,-0.47,-3.74
"27.12.10","17:30",36,28.74,30.46,-0.65,-4.04
"27.12.10","18:00",37,32.3,36.46,-0.94,-4.15
"27.12.10","18:30",38,45.88,58.17,-1.29,-4.27
"27.12.10","19:00",39,49.66,63.06,-1.87,-4.34
"27.12.10","19:30",40,64.24,80.74,-2.14,-4.43
"27.12.10","20:00",41,62.95,81.85,-2.47,-4.61
"27.12.10","20:30",42,58.07,85.92,-2.78,-4.59
"27.12.10","21:00",43,58.72,87.68,-3.04,-4.69
"27.12.10","21:30",44,61.26,94.05,-3.25,-4.94
"27.12.10","22:00",45,59.43,91.58,-3.65,-4.95
"27.12.10","22:30",46,52.44,82.83,-3.76,-4.94
"27.12.10","23:00",47,51.44,82.66,-4.1,-4.84
"27.12.10","23:30",48,47.57,82.06,-4.45,-4.68
"28.12.10","00:00",1,46.66,77.81,-4.72,-4.53
"28.12.10","00:30",2,43.08,62.24,-4.77,-4.97
"28.12.10","01:00",3,41.66,59.51,-4.95,-4.93
"28.12.10","01:30",4,36.21,49.74,-5.1,-4.67
"28.12.10","02:00",5,35.37,48.09,-5.07,-4.02
"28.12.10","02:30",6,32.2,41.98,-5.2,-4.02
"28.12.10","03:00",7,35.78,40.99,-5.31,-4.37
"28.12.10","03:30",8,49.42,37.39,-5,-4.25
"28.12.10","04:00",9,46.48,38.02,-4.79,-4.03
"28.12.10","04:30",10,35.35,40.29,-4.48,-3.85
"28.12.10","05:00",11,35.82,39.75,-4.44,-3.63
"28.12.10","05:30",12,37.63,37.75,-4.86,-3.49
"28.12.10","06:00",13,40.33,38.64,-4.95,-3.33
"28.12.10","06:30",14,50.63,41.87,-5.05,-3.46
"28.12.10","07:00",15,53.48,43.7,-4.99,-3.28
"28.12.10","07:30",16,64.35,50.24,-4.83,-3.14
"28.12.10","08:00",17,66.82,50.02,-4.91,-3.06
"28.12.10","08:30",18,76.25,49.22,-4.79,-3.06
"28.12.10","09:00",19,85.15,49.78,-4.38,-2.94
"28.12.10","09:30",20,119.05,51.89,-4.13,-2.33
"28.12.10","10:00",21,112.41,53.33,-3.58,-1.85
"28.12.10","10:30",22,87.13,58.58,-3.32,-1.68
"28.12.10","11:00",23,83.15,53.42,-3.26,-2.71
"28.12.10","11:30",24,67.96,34.87,-2.81,-2.59
"28.12.10","12:00",25,65.67,33.43,-2.26,-1.16
"28.12.10","12:30",26,56.93,28.06,-2.01,-1.74
"28.12.10","13:00",27,56.74,27.65,-1.45,-1.84
"28.12.10","13:30",28,56,26.2,-0.93,-2.04
"28.12.10","14:00",29,53.49,28.38,-0.75,-1.88
"28.12.10","14:30",30,43.96,36.13,-0.66,-2.07
"28.12.10","15:00",31,43.22,40.83,-0.45,-2.49
"28.12.10","15:30",32,40.42,58.34,-0.12,-1.62
"28.12.10","16:00",33,41.37,59.59,-0.07,-1.74
"28.12.10","16:30",34,45.03,64.22,-0.34,-1.87
"28.12.10","17:00",35,44.7,63.6,-0.56,-1.65
"28.12.10","17:30",36,43.44,61.37,-0.75,-2.06
"28.12.10","18:00",37,47.61,61.3,-1.04,-1.79
"28.12.10","18:30",38,63.42,61.08,-1.21,-2.79
"28.12.10","19:00",39,65.88,66.67,-1.52,-3.28
"28.12.10","19:30",40,75.28,87.58,-1.89,-3.87
"28.12.10","20:00",41,80.16,90.08,-2.23,-3.66
"28.12.10","20:30",42,98.76,99.05,-2.46,-3.72
"28.12.10","21:00",43,96.61,102.07,-2.79,-3.69
"28.12.10","21:30",44,88.42,112.44,-2.98,-3.95
"28.12.10","22:00",45,88.42,112.16,-3.25,-4.09
"28.12.10","22:30",46,88.45,111.03,-3.5,-4.28
"28.12.10","23:00",47,90.73,112.73,-3.56,-4.37
"28.12.10","23:30",48,99.42,119.05,-3.88,-4.76
"29.12.10","00:00",1,92.53,113.67,-4.12,-4.87
"29.12.10","00:30",2,65.41,94.41,-4.42,-5.22
"29.12.10","01:00",3,64.76,89.21,-4.47,-5.66
"29.12.10","01:30",4,62.31,70.4,-4.8,-5.86
"29.12.10","02:00",5,61.73,66.37,-4.92,-6.06
"29.12.10","02:30",6,59.54,51.57,-4.69,-6.21
"29.12.10","03:00",7,57.8,49.91,-4.62,-6.23
"29.12.10","03:30",8,51.18,43.8,-4.52,-6.23
"29.12.10","04:00",9,49.47,43.25,-4.24,-6.66
"29.12.10","04:30",10,42.97,41.21,-4.05,-6.87
"29.12.10","05:00",11,41.56,41.16,-4.21,-6.87
"29.12.10","05:30",12,36.09,40.95,-4.33,-7.21
"29.12.10","06:00",13,37.02,40.47,-4.46,-7.39
"29.12.10","06:30",14,40.6,38.73,-4.76,-7.48
"29.12.10","07:00",15,39.38,38.89,-4.91,-7.67
"29.12.10","07:30",16,34.75,39.43,-5.03,-7.96
"29.12.10","08:00",17,35.43,46.4,-5.21,-8.09
"29.12.10","08:30",18,38.06,71.93,-5.26,-8.14
"29.12.10","09:00",19,38.02,63.2,-5.22,-8.08
"29.12.10","09:30",20,37.9,31.54,-5.04,-8.09
"29.12.10","10:00",21,39.93,33.56,-4.92,-8.06
"29.12.10","10:30",22,47.7,40.87,-4.73,-7.79
"29.12.10","11:00",23,47.35,41.79,-4.34,-7.5
"29.12.10","11:30",24,46.05,45.13,-4.05,-7.26
"29.12.10","12:00",25,44.72,45.7,-3.82,-7.03
"29.12.10","12:30",26,39.68,47.79,-3.15,-6.87
"29.12.10","13:00",27,41.9,45.88,-2.69,-6.67
"29.12.10","13:30",28,50.34,38.85,-2.85,-6.5
"29.12.10","14:00",29,50.41,41.35,-3.04,-6.2
"29.12.10","14:30",30,50.69,50.36,-3.02,-6.1
"29.12.10","15:00",31,52.21,50.12,-3.07,-6.02
"29.12.10","15:30",32,57.99,49.23,-3.17,-5.92
"29.12.10","16:00",33,57.73,50.87,-3.22,-6.35
"29.12.10","16:30",34,56.77,56.81,-3.25,-6.74
"29.12.10","17:00",35,57.84,57.64,-3.2,-6.72
"29.12.10","17:30",36,61.88,60.67,-3.02,-6.68
"29.12.10","18:00",37,60.78,58.75,-2.96,-6.71
"29.12.10","18:30",38,56.61,51.58,-2.98,-6.64
"29.12.10","19:00",39,57.12,52.84,-2.98,-6.43
"29.12.10","19:30",40,59.03,58.15,-3.19,-6.51
"29.12.10","20:00",41,58.79,57.58,-3.12,-6.5
"29.12.10","20:30",42,57.89,55.11,-3.16,-6.52
"29.12.10","21:00",43,57.79,55.23,-3.13,-6.56
"29.12.10","21:30",44,57.41,55.71,-3.1,-6.47
"29.12.10","22:00",45,57.49,54.94,-3.1,-6.44
"29.12.10","22:30",46,57.82,51.62,-3.18,-6.52
"29.12.10","23:00",47,59.05,54.03,-3.07,-6.42
"29.12.10","23:30",48,63.71,64.8,-3.07,-6.39
"30.12.10","00:00",1,64.85,64.47,-3.16,-6.45
"30.12.10","00:30",2,69.2,63.07,-3.09,-6.42
"30.12.10","01:00",3,67.66,63.38,-3.17,-6.37
"30.12.10","01:30",4,61.93,64.7,-3.23,-6.36
"30.12.10","02:00",5,61.33,63.26,-3.18,-6.33
"30.12.10","02:30",6,59.07,57.08,-3.17,-6.33
"30.12.10","03:00",7,59.5,57.39,-3.21,-6.28
"30.12.10","03:30",8,61.1,58.65,-3.22,-6.42
"30.12.10","04:00",9,61.09,58.82,-3.31,-6.64
"30.12.10","04:30",10,61.02,59.58,-3.38,-6.84
"30.12.10","05:00",11,60.88,58.65,-3.37,-6.79
"30.12.10","05:30",12,60.35,54.61,-3.44,-6.91
"30.12.10","06:00",13,61.46,55.34,-3.58,-6.9
"30.12.10","06:30",14,65.61,58.43,-3.61,-6.73
"30.12.10","07:00",15,65.85,58.91,-3.79,-6.92
"30.12.10","07:30",16,66.72,60.91,-4.04,-7.16
"30.12.10","08:00",17,67.96,63.96,-4.18,-7.09
"30.12.10","08:30",18,72.75,77.36,-4.31,-7.14
"30.12.10","09:00",19,74.06,77.49,-4.49,-6.91
"30.12.10","09:30",20,78.93,78.08,-4.18,-6.28
"30.12.10","10:00",21,80.37,79.32,-3.71,-5.94
"30.12.10","10:30",22,85.76,84.58,-3.14,-5.24
"30.12.10","11:00",23,86.95,78.64,-2.69,-4.61
"30.12.10","11:30",24,91.55,53.49,-2.3,-3.81
"30.12.10","12:00",25,90.74,54.92,-1.86,-3.52
"30.12.10","12:30",26,87.73,61.08,-1.63,-3.34
"30.12.10","13:00",27,87.5,59.8,-1.08,-2.62
"30.12.10","13:30",28,86.67,54.38,-0.64,-2.56
"30.12.10","14:00",29,86.76,54.71,-0.61,-2.62
"30.12.10","14:30",30,87.09,56.16,-0.4,-2.49
"30.12.10","15:00",31,87.19,63.3,-0.27,-2.46
"30.12.10","15:30",32,87.56,94.58,-0.45,-2.65
"30.12.10","16:00",33,87.63,93.29,-0.67,-3.26
"30.12.10","16:30",34,87.91,87.75,-0.92,-3.74
"30.12.10","17:00",35,91.07,87.66,-1.42,-4
"30.12.10","17:30",36,102.92,87.2,-1.77,-4.34
"30.12.10","18:00",37,103.33,87.37,-2.07,-4.46
"30.12.10","18:30",38,104.9,88.07,-2.28,-4.79
"30.12.10","19:00",39,106,93.12,-2.36,-4.77
"30.12.10","19:30",40,110.18,111.69,-2.47,-4.79
"30.12.10","20:00",41,110.18,113.58,-2.75,-4.95
"30.12.10","20:30",42,110.18,120.65,-3.01,-5.2
"30.12.10","21:00",43,115.04,122.92,-3.38,-5.31
"30.12.10","21:30",44,133.48,131.31,-3.53,-5.3
"30.12.10","22:00",45,131.75,135.56,-3.76,-4.51
"30.12.10","22:30",46,125.27,151.12,-4.09,-5.01
"30.12.10","23:00",47,127.31,147.82,-4.31,-4.98
"30.12.10","23:30",48,135.09,135.75,-4.56,-4.49
"31.12.10","00:00",1,132.69,135.84,-4.84,-4.19
"31.12.10","00:30",2,123.58,136.31,-4.97,-4.74
"31.12.10","01:00",3,123.14,132.35,-5.07,-4.52
"31.12.10","01:30",4,121.5,118.01,-5.13,-5.03
"31.12.10","02:00",5,122.71,111.31,-5.3,-5.55
"31.12.10","02:30",6,127.26,87.19,-5.35,-5.52
"31.12.10","03:00",7,127.61,87.14,-5.5,-5.67
"31.12.10","03:30",8,128.95,86.97,-5.57,-4.94
"31.12.10","04:00",9,128.18,85.6,-5.7,-4.78
"31.12.10","04:30",10,125.27,80.47,-5.72,-5.12
"31.12.10","05:00",11,123.48,80.2,-5.84,-5.12
"31.12.10","05:30",12,116.78,79.19,-5.86,-5.23
"31.12.10","06:00",13,112.89,83.78,-6.03,-5.04
"31.12.10","06:30",14,98.29,100.37,-6.16,-5.79
"31.12.10","07:00",15,96.93,102.07,-6.12,-6.62
"31.12.10","07:30",16,91.87,108.39,-6.12,-7.26
"31.12.10","08:00",17,93.56,105.37,-6.07,-7.02
"31.12.10","08:30",18,99.9,94.55,-6.13,-6.75
"31.12.10","09:00",19,99.04,96.22,-6.05,-7.74
"31.12.10","09:30",20,95.84,102.54,-6.13,-7.62
"31.12.10","10:00",21,94.55,102.82,-6.02,-6.44
"31.12.10","10:30",22,89.81,103.67,-5.81,-6.29
"31.12.10","11:00",23,91.66,100.46,-5.82,-5.62
"31.12.10","11:30",24,98.58,88.73,-5.75,-4.89
"31.12.10","12:00",25,99.17,91.06,-5.58,-4.35
"31.12.10","12:30",26,101.41,99.52,-5.52,-2.99
"31.12.10","13:00",27,101.06,98.86,-5.29,-1.87
"31.12.10","13:30",28,99.8,96.69,-5.13,-1.01
"31.12.10","14:00",29,101.15,97.73,-5.06,-1.67
"31.12.10","14:30",30,106.22,101.41,-5.13,-3.54
"31.12.10","15:00",31,105.08,101.03,-5.1,-5.16
"31.12.10","15:30",32,100.84,99.99,-5.06,-3.42
"31.12.10","16:00",33,101.99,100.46,-4.98,-2.47
"31.12.10","16:30",34,106.22,102.25,-4.84,-2.58
"31.12.10","17:00",35,108.01,101.22,-4.68,-2.59
"31.12.10","17:30",36,114.8,97.73,-4.68,-2.8
"31.12.10","18:00",37,114.09,99.42,-4.65,-3.14
"31.12.10","18:30",38,111.41,105.75,-4.59,-3.43
"31.12.10","19:00",39,112.94,107.63,-4.54,-3.53
"31.12.10","19:30",40,118.67,114.8,-4.47,-3.31
"31.12.10","20:00",41,119.06,115.84,-4.46,-3.08
"31.12.10","20:30",42,120.56,119.42,-4.01,-2.72
"31.12.10","21:00",43,123.5,126.22,-3.73,-2.42
"31.12.10","21:30",44,134.52,151.59,-3.69,-2.3
"31.12.10","22:00",45,136.01,154.99,-4.2,-1.96
"31.12.10","22:30",46,141.59,167.63,-4.74,-2.03
"31.12.10","23:00",47,138.41,164.71,-4.9,-1.54
"31.12.10","23:30",48,126.12,153.76,-4.91,-0.42
"01.01.11","00:00",1,129.83,156.78,-4.98,-0.51
"01.01.11","00:30",2,143.95,167.82,-4.75,-0.08
"01.01.11","01:00",3,168.34,167.82,-5.13,0.21
"01.01.11","01:30",4,259.71,250,-5.37,-0.42
"01.01.11","02:00",5,272.96,250,-5.72,-1.38
"01.01.11","02:30",6,323.48,318.01,-6.08,-0.96
"01.01.11","03:00",7,309.71,313.48,-6.1,-1.21
"01.01.11","03:30",8,257.44,297.07,-5.97,-1.1
"01.01.11","04:00",9,254.59,291.5,-5.92,-1.25
"01.01.11","04:30",10,243.95,270.84,-5.58,-1.29
"01.01.11","05:00",11,245.72,255.65,-5.54,-1.33
"01.01.11","05:30",12,252.54,199.24,-5.65,-1.36
"01.01.11","06:00",13,248.72,192.54,-5.74,-1.36
"01.01.11","06:30",14,234.24,168.76,-6.25,-1.38
"01.01.11","07:00",15,241.25,156.78,-6.25,-1.32
"01.01.11","07:30",16,267.44,112.63,-6.19,-1.26
"01.01.11","08:00",17,260.64,110.56,-6.19,-0.8
"01.01.11","08:30",18,234.71,102.54,-6.22,-0.5
"01.01.11","09:00",19,228.61,107.54,-6.19,-0.41
"01.01.11","09:30",20,205.46,125.84,-6.3,0.18
"01.01.11","10:00",21,200.44,123.67,-6.33,0.68
"01.01.11","10:30",22,181.69,115.46,-6.38,0.75
"01.01.11","11:00",23,177.05,120.08,-6.46,1.15
"01.01.11","11:30",24,159.14,136.97,-6.37,0.98
"01.01.11","12:00",25,152.94,148.67,-6.1,1.11
"01.01.11","12:30",26,129.71,191.97,-5.59,1.29
"01.01.11","13:00",27,130.16,184.05,-4.76,1.79
"01.01.11","13:30",28,131.88,155.27,-4,1.89
"01.01.11","14:00",29,131.48,145.27,-2.93,2.18
"01.01.11","14:30",30,129.99,108.39,-1.93,1.89
"01.01.11","15:00",31,129.05,106.88,-1.6,1.34
"01.01.11","15:30",32,125.46,101.03,-1.68,0.84
"01.01.11","16:00",33,129.53,101.78,-1.8,0.49
"01.01.11","16:30",34,144.71,104.61,-2.02,0.35
"01.01.11","17:00",35,148.61,105.27,-2.47,0.07
"01.01.11","17:30",36,163.67,107.92,-2.9,-0.1
"01.01.11","18:00",37,163.65,109.52,-3.67,-1.12
"01.01.11","18:30",38,163.58,114.99,-4.48,-1.09
"01.01.11","19:00",39,150.3,120.18,-5.51,-1.8
"01.01.11","19:30",40,100.56,138.86,-6,-2.59
"01.01.11","20:00",41,102.46,138.76,-6.03,-2.26
"01.01.11","20:30",42,109.71,138.1,-5.89,-2.79
"01.01.11","21:00",43,107.3,134.42,-5.67,-2.6
"01.01.11","21:30",44,98.29,120.65,-5.47,-2.95
"01.01.11","22:00",45,98.81,119.52,-5.43,-2.88
"01.01.11","22:30",46,100.74,115.65,-5.3,-2.81
"01.01.11","23:00",47,101.82,115.27,-5.42,-4.05
"01.01.11","23:30",48,105.93,113.86,-5.44,-4.14
"02.01.11","00:00",1,107.66,114.71,-5.09,-4.3
"02.01.11","00:30",2,114.24,118.1,-4.98,-3.99
"02.01.11","01:00",3,107.82,117.44,-4.88,-5.6
"02.01.11","01:30",4,83.8,115.27,-4.8,-3.55
"02.01.11","02:00",5,83.48,117.16,-4.63,-3.05
"02.01.11","02:30",6,82.25,124.42,-4.51,-2.87
"02.01.11","03:00",7,86.24,121.88,-4.51,-2.46
"02.01.11","03:30",8,101.22,112.82,-4.51,-1.4
"02.01.11","04:00",9,103.52,115.65,-4.57,-1.14
"02.01.11","04:30",10,112.16,126.12,-4.82,-0.75
"02.01.11","05:00",11,109.6,121.97,-5.25,-0.7
"02.01.11","05:30",12,99.71,106.97,-5.48,-0.63
"02.01.11","06:00",13,100.24,103.58,-5.48,-0.96
"02.01.11","06:30",14,102.26,91.12,-5.25,-0.37
"02.01.11","07:00",15,99.97,89.66,-4.88,0.08
"02.01.11","07:30",16,91.46,84.2,-4.68,0.54
"02.01.11","08:00",17,91.74,83.62,-4.51,0.64
"02.01.11","08:30",18,92.8,81.44,-4.63,0.79
"02.01.11","09:00",19,94.14,82.51,-4.71,0.96
"02.01.11","09:30",20,99.14,86.48,-4.73,1.09
"02.01.11","10:00",21,97.51,86.13,-4.37,-0.45
"02.01.11","10:30",22,91.41,84.84,-4.09,-0.9
"02.01.11","11:00",23,93.19,86.73,-3.56,-0.68
"02.01.11","11:30",24,99.9,93.68,-2.98,-0.94
"02.01.11","12:00",25,100.55,95.84,-2.7,-0.74
"02.01.11","12:30",26,103.01,103.95,-2.39,-1.08
"02.01.11","13:00",27,105.06,100.08,-2.05,-1.28
"02.01.11","13:30",28,112.73,85.7,-1.35,-1.15
"02.01.11","14:00",29,111.73,83.74,-0.83,-0.89
"02.01.11","14:30",30,108.01,76.64,-0.75,-0.5
"02.01.11","15:00",31,109.26,74.75,-1.32,-1.3
"02.01.11","15:30",32,113.95,67.68,-1.53,-1.69
"02.01.11","16:00",33,114.31,71.18,-1.98,-2.76
"02.01.11","16:30",34,115.65,84.08,-2.09,-2.19
"02.01.11","17:00",35,112.87,87.28,-2.56,-1.37
"02.01.11","17:30",36,102.44,98.76,-3.07,-1.26
"02.01.11","18:00",37,107.42,100.37,-3.36,-2.06
"02.01.11","18:30",38,126.31,106.03,-3.17,-1.5
"02.01.11","19:00",39,121.87,106.97,-3.14,-1.75
"02.01.11","19:30",40,105.27,110.75,-3.14,-2.31
"02.01.11","20:00",41,105.61,114.52,-3.28,-2.17
"02.01.11","20:30",42,106.88,131.69,-3.29,-2.35
"02.01.11","21:00",43,105.35,124.05,-3.64,-2.6
"02.01.11","21:30",44,99.61,90.33,-4,-2.81
"02.01.11","22:00",45,99.61,87.11,-3.99,-2.7
"02.01.11","22:30",46,99.61,72.52,-4.08,-2.55
"02.01.11","23:00",47,99.48,73.77,-4.15,-2.57
"02.01.11","23:30",48,98.95,79.57,-4.1,-2.83
"03.01.11","00:00",1,97.54,77.61,-4.43,-3.13
"03.01.11","00:30",2,92.16,69.06,-4.88,-3.23
"03.01.11","01:00",3,92.38,68.69,-4.9,-2.86
"03.01.11","01:30",4,93.21,67.06,-5.01,-3.46
"03.01.11","02:00",5,89.36,68.02,-5.56,-3.36
"03.01.11","02:30",6,74.75,72.33,-5.93,-3.58
"03.01.11","03:00",7,73.77,71.56,-6.01,-3.38
"03.01.11","03:30",8,70.06,68.08,-6.31,-3.24
"03.01.11","04:00",9,70.06,67.03,-6.55,-3.35
"03.01.11","04:30",10,70.08,62.42,-6.65,-3.71
"03.01.11","05:00",11,67.59,63.03,-6.66,-3.69
"03.01.11","05:30",12,58.27,65.65,-6.88,-3.69
"03.01.11","06:00",13,57.81,62.83,-7,-3.42
"03.01.11","06:30",14,56.09,50.24,-6.62,-3.48
"03.01.11","07:00",15,52.99,50.52,-6.09,-3.68
"03.01.11","07:30",16,41.35,51.72,-6.26,-3.58
"03.01.11","08:00",17,41.23,53.08,-6.13,-3.6
"03.01.11","08:30",18,40.79,59.2,-5.78,-3.46
"03.01.11","09:00",19,39.33,60.57,-5.56,-3.33
"03.01.11","09:30",20,33.79,66.59,-4.91,-3.02
"03.01.11","10:00",21,34.29,70.47,-4.14,-2.62
"03.01.11","10:30",22,36.16,88,-4.3,-2.25
"03.01.11","11:00",23,52.69,83.42,-3.85,-2.27
"03.01.11","11:30",24,115.46,63.37,-3.3,-2.09
"03.01.11","12:00",25,112.67,58.96,-2.93,-1.52
"03.01.11","12:30",26,102.07,39.24,-1.91,-1.06
"03.01.11","13:00",27,92.54,38.46,-0.96,-0.94
"03.01.11","13:30",28,74,34.99,0,-0.96
"03.01.11","14:00",29,56.65,31.47,1.12,-0.79
"03.01.11","14:30",30,55.49,15.69,1.92,-0.74
"03.01.11","15:00",31,56.23,15.84,1.79,-0.66
"03.01.11","15:30",32,59.04,16.53,1.03,-0.71
"03.01.11","16:00",33,61.38,17.25,0.18,-1.02
"03.01.11","16:30",34,70.08,20.54,-0.29,-1.65
"03.01.11","17:00",35,69.7,26.33,-0.53,-2.56
"03.01.11","17:30",36,68.32,52.66,-0.55,-2.79
"03.01.11","18:00",37,68.55,52.39,-0.96,-2.8
"03.01.11","18:30",38,69.4,51.18,-0.81,-2.71
"03.01.11","19:00",39,69.94,56.76,-1,-2.79
"03.01.11","19:30",40,71.94,77.29,-1.43,-2.75
"03.01.11","20:00",41,69.69,77.19,-1.88,-2.79
"03.01.11","20:30",42,61.12,76.8,-2.37,-2.86
"03.01.11","21:00",43,61.86,77.8,-2.82,-2.72
"03.01.11","21:30",44,64.65,81.43,-2.84,-3.28
"03.01.11","22:00",45,61.26,79.37,-2.83,-3.34
"03.01.11","22:30",46,48.62,71.62,-3.28,-2.91
"03.01.11","23:00",47,47.21,73.38,-3.38,-2.78
"03.01.11","23:30",48,41.85,79.93,-3.5,-2.88
"04.01.11","00:00",1,41.11,75.51,-3.83,-3.21
